Column_Name,Data_Type,Non_Null_Count,Null_Count,Null_Percentage,Unique_Values,Is_Process_Variable,Is_Raman,Mean,Std,Min,Max
2169,float64,113935,0,0.0,48912,No,Yes,130417.86723658224,70520.72036954424,0.0,303170.0
2168,float64,113935,0,0.0,48791,No,Yes,130651.49436520823,70629.18916265808,0.0,303580.0
2167,float64,113935,0,0.0,48757,No,Yes,130858.40474305525,70737.3098894352,0.0,304000.0
2166,float64,113935,0,0.0,48815,No,Yes,130987.48269802959,70844.16281691495,0.0,304310.0
2165,float64,113935,0,0.0,48950,No,Yes,131054.7344363014,70950.06782099653,0.0,304550.0
2164,float64,113935,0,0.0,48841,No,Yes,131164.8441620222,71056.73397164224,0.0,304850.0
2163,float64,113935,0,0.0,48910,No,Yes,131400.08072058632,71165.53189884171,0.0,305310.0
2162,float64,113935,0,0.0,48876,No,Yes,131726.6147417387,71276.08679826505,0.0,305830.0
2161,float64,113935,0,0.0,48812,No,Yes,132040.55442225828,71386.52940687096,0.0,306380.0
2160,float64,113935,0,0.0,48817,No,Yes,132275.0454188792,71495.81688603008,0.0,306850.0
2159,float64,113935,0,0.0,48807,No,Yes,132437.11583358934,71604.09143190808,0.0,307290.0
2158,float64,113935,0,0.0,48887,No,Yes,132565.75512616843,71711.91067989664,0.0,307700.0
2157,float64,113935,0,0.0,48910,No,Yes,132679.29972177118,71819.61570190777,0.0,308050.0
2156,float64,113935,0,0.0,49007,No,Yes,132760.88435950322,71926.95180339857,0.0,308370.0
2155,float64,113935,0,0.0,48953,No,Yes,132800.3963435292,72033.73865028082,0.0,308620.0
2154,float64,113935,0,0.0,48921,No,Yes,132856.1060279984,72140.83662402137,0.0,308900.0
2153,float64,113935,0,0.0,49043,No,Yes,133035.98317022863,72250.03513060663,0.0,309320.0
2152,float64,113935,0,0.0,48998,No,Yes,133373.97064115506,72361.81258587599,0.0,309910.0
2151,float64,113935,0,0.0,48818,No,Yes,133752.87239654188,72474.31896774823,0.0,310530.0
2150,float64,113935,0,0.0,48891,No,Yes,134011.79097292316,72584.88518013686,0.0,311070.0
2149,float64,113935,0,0.0,48932,No,Yes,134120.91194804054,72693.2427152483,0.0,311480.0
2148,float64,113935,0,0.0,48933,No,Yes,134197.80562162638,72801.20210056985,0.0,311850.0
2147,float64,113935,0,0.0,48880,No,Yes,134352.12242067847,72910.6356470466,0.0,312310.0
2146,float64,113935,0,0.0,48965,No,Yes,134574.96788256464,73021.37017404604,0.0,312850.0
2145,float64,113935,0,0.0,48880,No,Yes,134797.31253433976,73132.2057403621,0.0,313370.0
2144,float64,113935,0,0.0,48862,No,Yes,135002.191351209,73242.93504857815,0.0,313900.0
2143,float64,113935,0,0.0,48881,No,Yes,135231.98589634438,73354.15354749594,0.0,314450.0
2142,float64,113935,0,0.0,48989,No,Yes,135501.7931539913,73466.09419141078,0.0,315040.0
2141,float64,113935,0,0.0,48863,No,Yes,135757.24055909071,73577.9666375338,0.0,315640.0
2140,float64,113935,0,0.0,48884,No,Yes,135939.08159564665,73688.77440661126,0.0,316140.0
2139,float64,113935,0,0.0,48782,No,Yes,136062.65651731248,73798.74964968085,0.0,316590.0
2138,float64,113935,0,0.0,48999,No,Yes,136198.5741019002,73908.93986999422,0.0,317000.0
2137,float64,113935,0,0.0,48815,No,Yes,136387.6683407206,74020.001654018,0.0,317470.0
2136,float64,113935,0,0.0,48970,No,Yes,136612.66317022862,74131.75484305283,0.0,317960.0
2135,float64,113935,0,0.0,48992,No,Yes,136846.2038530741,74243.70092363852,0.0,318480.0
2134,float64,113935,0,0.0,48967,No,Yes,137084.49237284416,74355.83716692138,0.0,318980.0
2133,float64,113935,0,0.0,48992,No,Yes,137329.54233027602,74468.28027384113,0.0,319450.0
2132,float64,113935,0,0.0,49005,No,Yes,137571.0378101549,74580.83756778695,0.0,319950.0
2131,float64,113935,0,0.0,48843,No,Yes,137784.382536534,74693.03774347247,0.0,320430.0
2130,float64,113935,0,0.0,48892,No,Yes,137926.17782156492,74804.07596311759,0.0,320840.0
2129,float64,113935,0,0.0,48915,No,Yes,137970.00261289332,74913.71348731776,0.0,321120.0
2128,float64,113935,0,0.0,48984,No,Yes,137988.71840347565,75023.08181759788,0.0,321380.0
2127,float64,113935,0,0.0,48942,No,Yes,138144.41049019177,75134.92100978215,0.0,321760.0
2126,float64,113935,0,0.0,49045,No,Yes,138511.9669802958,75250.25533323169,0.0,322400.0
2125,float64,113935,0,0.0,48857,No,Yes,138951.91358757188,75366.87464852189,0.0,323100.0
2124,float64,113935,0,0.0,48867,No,Yes,139257.6156650722,75481.34934738424,0.0,323670.0
2123,float64,113935,0,0.0,48913,No,Yes,139401.74347478824,75593.34703193324,0.0,324080.0
2122,float64,113935,0,0.0,48928,No,Yes,139531.6079922763,75705.13135941833,0.0,324480.0
2121,float64,113935,0,0.0,48877,No,Yes,139739.06200816255,75818.23898179992,0.0,324970.0
2120,float64,113935,0,0.0,48854,No,Yes,139960.37838679948,75931.57277449021,0.0,325500.0
2119,float64,113935,0,0.0,48802,No,Yes,140119.87991574145,76043.96150287676,0.0,325960.0
2118,float64,113935,0,0.0,49028,No,Yes,140256.32757361652,76156.113762002,0.0,326410.0
2117,float64,113935,0,0.0,48913,No,Yes,140449.97159169702,76269.37118159248,0.0,326890.0
2116,float64,113935,0,0.0,48903,No,Yes,140695.10744898408,76383.5247486124,0.0,327420.0
2115,float64,113935,0,0.0,48982,No,Yes,140906.02785008994,76497.14598104754,0.0,327920.0
2114,float64,113935,0,0.0,48885,No,Yes,141016.77363672268,76609.1661755176,0.0,328330.0
2113,float64,113935,0,0.0,49072,No,Yes,141036.8053521745,76719.77855721352,0.0,328700.0
2112,float64,113935,0,0.0,48988,No,Yes,141031.53135033135,76829.97502716286,0.0,329020.0
2111,float64,113935,0,0.0,49090,No,Yes,141079.32556545397,76941.21459357011,0.0,329410.0
2110,float64,113935,0,0.0,49093,No,Yes,141234.93534910257,77054.27310097191,0.0,329940.0
2109,float64,113935,0,0.0,49175,No,Yes,141499.46453767497,77169.2732110228,0.0,330570.0
2108,float64,113935,0,0.0,48999,No,Yes,141816.1795725633,77285.16600975012,0.0,331300.0
2107,float64,113935,0,0.0,49052,No,Yes,142112.82896914906,77400.85180818483,0.0,331960.0
2106,float64,113935,0,0.0,49037,No,Yes,142361.2539956993,77515.92448050452,0.0,332580.0
2105,float64,113935,0,0.0,48931,No,Yes,142589.1492359679,77630.7514171923,0.0,333200.0
2104,float64,113935,0,0.0,49040,No,Yes,142839.70869355334,77746.24287759438,0.0,333850.0
2103,float64,113935,0,0.0,48930,No,Yes,143068.33335059462,77861.08388140958,0.0,334500.0
2102,float64,113935,0,0.0,48960,No,Yes,143247.00383639793,77975.17121546573,0.0,335090.0
2101,float64,113935,0,0.0,49065,No,Yes,143377.3017843507,78088.66676739842,0.0,335610.0
2100,float64,113935,0,0.0,49053,No,Yes,143503.84517400272,78202.19550872064,0.0,336100.0
2099,float64,113935,0,0.0,48993,No,Yes,143654.34519857814,78316.20970015535,0.0,336580.0
2098,float64,113935,0,0.0,48994,No,Yes,143819.76824154123,78430.50215080821,0.0,337030.0
2097,float64,113935,0,0.0,49136,No,Yes,144001.2288418835,78545.19047763021,0.0,337520.0
2096,float64,113935,0,0.0,49101,No,Yes,144229.32981436784,78660.86569292209,0.0,338030.0
2095,float64,113935,0,0.0,49088,No,Yes,144509.0279747224,78777.51230837534,0.0,338560.0
2094,float64,113935,0,0.0,49133,No,Yes,144784.45581866853,78894.19275159657,0.0,339090.0
2093,float64,113935,0,0.0,49072,No,Yes,144998.07385439068,79009.92103653689,0.0,339570.0
2092,float64,113935,0,0.0,49064,No,Yes,145163.69406854786,79124.97416719644,0.0,339980.0
2091,float64,113935,0,0.0,49153,No,Yes,145343.07473910565,79240.36659686755,0.0,340420.0
2090,float64,113935,0,0.0,49097,No,Yes,145562.31903190413,79356.50105639972,0.0,340930.0
2089,float64,113935,0,0.0,49153,No,Yes,145792.794892702,79472.93602113819,0.0,341440.0
2088,float64,113935,0,0.0,49021,No,Yes,146008.83949093783,79589.33489653407,0.0,341940.0
2087,float64,113935,0,0.0,49075,No,Yes,146218.40996884188,79705.84182028343,0.0,342440.0
2086,float64,113935,0,0.0,49064,No,Yes,146425.67999473386,79822.41012121439,0.0,342890.0
2085,float64,113935,0,0.0,48974,No,Yes,146607.3352244701,79938.61886509894,0.0,343270.0
2084,float64,113935,0,0.0,49174,No,Yes,146759.14518541275,80054.41941842978,0.0,343600.0
2083,float64,113935,0,0.0,49141,No,Yes,146937.3860859262,80170.73754812901,0.0,343960.0
2082,float64,113935,0,0.0,49139,No,Yes,147208.7942247773,80288.65092230294,0.0,344430.0
2081,float64,113935,0,0.0,49100,No,Yes,147564.31463027163,80408.04296772553,0.0,344960.0
2080,float64,113935,0,0.0,48957,No,Yes,147921.44435511474,80527.70708903446,0.0,345520.0
2079,float64,113935,0,0.0,49015,No,Yes,148216.97765568088,80646.54976844962,0.0,346030.0
2078,float64,113935,0,0.0,49045,No,Yes,148463.26562689253,80764.78852127669,0.0,346490.0
2077,float64,113935,0,0.0,49030,No,Yes,148700.71575020844,80882.9788558689,0.0,346970.0
2076,float64,113935,0,0.0,48931,No,Yes,148932.03518585156,81001.19668010164,0.0,347470.0
2075,float64,113935,0,0.0,48977,No,Yes,149133.07065870892,81119.19592408459,0.0,347960.0
2074,float64,113935,0,0.0,49039,No,Yes,149305.22858823015,81236.94704171478,0.0,348410.0
2073,float64,113935,0,0.0,49040,No,Yes,149481.67733971126,81354.97593998013,0.0,348890.0
2072,float64,113935,0,0.0,48975,No,Yes,149689.36305174005,81473.67515033521,0.0,349390.0
2071,float64,113935,0,0.0,49035,No,Yes,149931.38327818492,81593.10551830089,0.0,349910.0
2070,float64,113935,0,0.0,49080,No,Yes,150199.2317786457,81713.19901268337,0.0,350440.0
2069,float64,113935,0,0.0,48847,No,Yes,150474.65190327817,81833.74155865963,0.0,350970.0
2068,float64,113935,0,0.0,48895,No,Yes,150730.17993417298,81954.33015899066,0.0,351440.0
2067,float64,113935,0,0.0,48839,No,Yes,150962.6203352789,82074.84814579127,0.0,351910.0
2066,float64,113935,0,0.0,48894,No,Yes,151220.19376311055,82196.28422629122,0.0,352380.0
2065,float64,113935,0,0.0,49002,No,Yes,151555.35812085838,82319.36676926496,0.0,352920.0
2064,float64,113935,0,0.0,48803,No,Yes,151948.29663053495,82443.86826383615,0.0,353520.0
2063,float64,113935,0,0.0,48787,No,Yes,152322.0433492781,82568.48432317404,0.0,354090.0
2062,float64,113935,0,0.0,48766,No,Yes,152644.22691622417,82692.8103298409,0.0,354640.0
2061,float64,113935,0,0.0,48692,No,Yes,152966.29905735725,82817.69322985405,0.0,355210.0
2060,float64,113935,0,0.0,48652,No,Yes,153335.7831351209,82944.01651761733,0.0,355830.0
2059,float64,113935,0,0.0,48633,No,Yes,153711.1525457498,83071.04199496661,0.0,356500.0
2058,float64,113935,0,0.0,48568,No,Yes,154007.10931144952,83197.4480160409,0.0,357050.0
2057,float64,113935,0,0.0,48499,No,Yes,154206.47373502437,83323.00565208159,0.0,357500.0
2056,float64,113935,0,0.0,48542,No,Yes,154391.05961732566,83449.17004788641,0.0,357950.0
2055,float64,113935,0,0.0,48464,No,Yes,154661.63198139291,83577.47512131349,0.0,358430.0
2054,float64,113935,0,0.0,48506,No,Yes,155050.64631675955,83708.76647459425,0.0,358990.0
2053,float64,113935,0,0.0,48352,No,Yes,155513.203761794,83842.34318450655,0.0,359580.0
2052,float64,113935,0,0.0,48314,No,Yes,155987.86160003513,83977.39115560999,0.0,360140.0
2051,float64,113935,0,0.0,48236,No,Yes,156457.83442489136,84113.6495550098,0.0,360650.0
2050,float64,113935,0,0.0,48045,No,Yes,156953.5839970158,84251.65627980852,0.0,361150.0
2049,float64,113935,0,0.0,48035,No,Yes,157502.81934260763,84392.13125940581,0.0,361710.0
2048,float64,113935,0,0.0,47923,No,Yes,158093.40406020975,84534.97527815429,0.0,362280.0
2047,float64,113935,0,0.0,47805,No,Yes,158690.45384473604,84679.79431653593,0.0,362840.0
2046,float64,113935,0,0.0,47724,No,Yes,159269.68625268794,84826.34344189805,0.0,363390.0
2045,float64,113935,0,0.0,47600,No,Yes,159818.7003370343,84974.46819480514,0.0,363940.0
2044,float64,113935,0,0.0,47653,No,Yes,160332.27441611444,85124.29166215095,0.0,364440.0
2043,float64,113935,0,0.0,47403,No,Yes,160836.50333260192,85276.38149036988,0.0,364960.0
2042,float64,113935,0,0.0,47401,No,Yes,161394.9169587923,85432.0266400841,0.0,365540.0
2041,float64,113935,0,0.0,47353,No,Yes,162045.4001588625,85591.82028378051,0.0,366170.0
2040,float64,113935,0,0.0,47311,No,Yes,162735.90325887568,85755.3139844325,0.0,366810.0
2039,float64,113935,0,0.0,47137,No,Yes,163367.90754640804,85921.01769464786,0.0,367380.0
2038,float64,113935,0,0.0,47064,No,Yes,163916.043094747,86088.66074049109,0.0,367850.0
2037,float64,113935,0,0.0,46950,No,Yes,164468.1148900689,86259.92012581039,0.0,368360.0
2036,float64,113935,0,0.0,46973,No,Yes,165127.5280203625,86436.854890172,0.0,368950.0
2035,float64,113935,0,0.0,46958,No,Yes,165900.0533286523,86619.76202139331,0.0,369610.0
2034,float64,113935,0,0.0,46778,No,Yes,166699.00734629395,86807.42095014041,0.0,370300.0
2033,float64,113935,0,0.0,46765,No,Yes,167447.67174266028,86998.90105218462,0.0,370910.0
2032,float64,113935,0,0.0,46795,No,Yes,168157.6878044499,87194.5415633763,0.0,371500.0
2031,float64,113935,0,0.0,46596,No,Yes,168910.3856848203,87395.85506178225,0.0,372100.0
2030,float64,113935,0,0.0,46560,No,Yes,169774.72551893623,87604.50846644152,0.0,372780.0
2029,float64,113935,0,0.0,46649,No,Yes,170745.6689252644,87820.41365063132,0.0,373570.0
2028,float64,113935,0,0.0,46448,No,Yes,171755.50114538992,88042.55365024839,0.0,374400.0
2027,float64,113935,0,0.0,46367,No,Yes,172736.20165006362,88269.96865855275,0.0,375170.0
2026,float64,113935,0,0.0,46355,No,Yes,173665.82469829288,88502.47986005503,0.0,375880.0
2025,float64,113935,0,0.0,46359,No,Yes,174558.73053934262,88740.35389775709,0.0,376750.0
2024,float64,113935,0,0.0,46210,No,Yes,175430.7138631676,88983.98804330842,0.0,377970.0
2023,float64,113935,0,0.0,46151,No,Yes,176291.78613244393,89233.66303449516,0.0,379190.0
2022,float64,113935,0,0.0,46091,No,Yes,177166.86174573223,89489.80845106939,0.0,380420.0
2021,float64,113935,0,0.0,46119,No,Yes,178096.041093606,89753.13515587818,0.0,381730.0
2020,float64,113935,0,0.0,46031,No,Yes,179099.82784043535,90023.90924605052,0.0,383130.0
2019,float64,113935,0,0.0,45956,No,Yes,180151.27532364946,90301.46387767573,0.0,384630.0
2018,float64,113935,0,0.0,45911,No,Yes,181199.4278316584,90584.76683666291,0.0,386080.0
2017,float64,113935,0,0.0,45759,No,Yes,182223.24280510817,90873.45931502111,0.0,387530.0
2016,float64,113935,0,0.0,45820,No,Yes,183251.69249133277,91167.74550792949,0.0,389010.0
2015,float64,113935,0,0.0,45655,No,Yes,184322.3861763286,91468.08686517693,0.0,390510.0
2014,float64,113935,0,0.0,45733,No,Yes,185424.5519550621,91773.95141711849,0.0,392030.0
2013,float64,113935,0,0.0,45609,No,Yes,186495.23484442884,92083.81847771275,0.0,393490.0
2012,float64,113935,0,0.0,45802,No,Yes,187480.769982885,92396.23080321519,0.0,394900.0
2011,float64,113935,0,0.0,45653,No,Yes,188397.7406679247,92710.92234526903,0.0,396270.0
2010,float64,113935,0,0.0,45603,No,Yes,189325.0109799447,93028.801782425,0.0,397650.0
2009,float64,113935,0,0.0,45524,No,Yes,190332.5888971782,93350.52560909555,0.0,399140.0
2008,float64,113935,0,0.0,45559,No,Yes,191417.2949576513,93675.29250738538,0.0,400670.0
2007,float64,113935,0,0.0,45506,No,Yes,192500.15707201476,94000.98518272021,0.0,402160.0
2006,float64,113935,0,0.0,45516,No,Yes,193481.2271382806,94325.17281119074,0.0,403520.0
2005,float64,113935,0,0.0,45454,No,Yes,194313.00136920172,94646.03004508778,0.0,404760.0
2004,float64,113935,0,0.0,45435,No,Yes,195048.62581296352,94963.79388052107,0.0,405920.0
2003,float64,113935,0,0.0,45424,No,Yes,195819.9978233203,95280.22724601018,0.0,407140.0
2002,float64,113935,0,0.0,45534,No,Yes,196738.87219028393,95596.32982669011,0.0,408510.0
2001,float64,113935,0,0.0,45417,No,Yes,197793.96541010225,95911.0348936215,0.0,410020.0
2000,float64,113935,0,0.0,45380,No,Yes,198854.79597138718,96221.30979331794,0.0,411500.0
1999,float64,113935,0,0.0,45252,No,Yes,199792.53008294202,96523.82796766407,0.0,412860.0
1998,float64,113935,0,0.0,45526,No,Yes,200587.3529293018,96817.22740863166,0.0,414080.0
1997,float64,113935,0,0.0,45406,No,Yes,201302.9781454338,97102.05925022409,0.0,415230.0
1996,float64,113935,0,0.0,45381,No,Yes,201983.2811076491,97378.18966194565,0.0,416320.0
1995,float64,113935,0,0.0,45455,No,Yes,202617.10747355947,97644.85659151661,0.0,417350.0
1994,float64,113935,0,0.0,45411,No,Yes,203200.22219686664,97901.1888727508,0.0,418290.0
1993,float64,113935,0,0.0,45482,No,Yes,203776.84642120506,98147.2499950202,0.0,419240.0
1992,float64,113935,0,0.0,45480,No,Yes,204384.83243077193,98383.06155370845,0.0,420220.0
1991,float64,113935,0,0.0,45438,No,Yes,204990.54809321105,98607.30249683534,0.0,421180.0
1990,float64,113935,0,0.0,45561,No,Yes,205516.45262649757,98818.08065192784,0.0,422050.0
1989,float64,113935,0,0.0,45454,No,Yes,205929.34460876815,99014.28194894269,0.0,422830.0
1988,float64,113935,0,0.0,45518,No,Yes,206271.41752753762,99196.31458905328,0.0,423550.0
1987,float64,113935,0,0.0,45646,No,Yes,206602.9670162812,99365.03831461447,0.0,424350.0
1986,float64,113935,0,0.0,45665,No,Yes,206938.16697239655,99520.4437006231,0.0,425160.0
1985,float64,113935,0,0.0,45614,No,Yes,207239.93847369115,99661.67384676335,0.0,425900.0
1984,float64,113935,0,0.0,45605,No,Yes,207457.26799490937,99787.73958973668,0.0,426530.0
1983,float64,113935,0,0.0,45804,No,Yes,207565.58171764604,99898.22247427414,0.0,427040.0
1982,float64,113935,0,0.0,45683,No,Yes,207589.49461535085,99993.72149647001,0.0,427400.0
1981,float64,113935,0,0.0,45714,No,Yes,207593.09988151139,100075.32576963876,0.0,427740.0
1980,float64,113935,0,0.0,45754,No,Yes,207630.99664721114,100144.45140246526,0.0,428120.0
1979,float64,113935,0,0.0,45793,No,Yes,207696.32763417737,100201.3755622246,0.0,428490.0
1978,float64,113935,0,0.0,45794,No,Yes,207728.99182867425,100245.13434382195,0.0,428940.0
1977,float64,113935,0,0.0,45825,No,Yes,207679.82794575856,100275.43986512953,0.0,429280.0
1976,float64,113935,0,0.0,45786,No,Yes,207557.72861719402,100293.12966680933,0.0,429570.0
1975,float64,113935,0,0.0,45944,No,Yes,207408.23625751524,100299.48535479698,0.0,429860.0
1974,float64,113935,0,0.0,46030,No,Yes,207256.814411726,100295.59375387554,0.0,430140.0
1973,float64,113935,0,0.0,45994,No,Yes,207080.31273972002,100281.88614790702,0.0,430380.0
1972,float64,113935,0,0.0,45990,No,Yes,206826.19496203976,100258.00230949544,0.0,430490.0
1971,float64,113935,0,0.0,46187,No,Yes,206459.44018958177,100224.10614414369,0.0,430500.0
1970,float64,113935,0,0.0,46177,No,Yes,206001.29779260105,100181.29169930815,0.0,430370.0
1969,float64,113935,0,0.0,46219,No,Yes,205524.56579628735,100131.91440026778,0.0,430240.0
1968,float64,113935,0,0.0,46251,No,Yes,205098.18365734848,100078.13240248144,0.0,430140.0
1967,float64,113935,0,0.0,46221,No,Yes,204729.69271953308,100020.85058589338,0.0,430120.0
1966,float64,113935,0,0.0,46371,No,Yes,204364.2634396805,99959.94948414789,0.0,430090.0
1965,float64,113935,0,0.0,46424,No,Yes,203939.80031596962,99895.13548342048,0.0,429980.0
1964,float64,113935,0,0.0,46531,No,Yes,203437.1176635801,99826.9023525579,0.0,429740.0
1963,float64,113935,0,0.0,46483,No,Yes,202886.99786720498,99756.63656780636,0.0,429450.0
1962,float64,113935,0,0.0,46600,No,Yes,202343.11381050598,99686.15088433589,0.0,429160.0
1961,float64,113935,0,0.0,46651,No,Yes,201840.67988765525,99616.7459122455,0.0,428910.0
1960,float64,113935,0,0.0,46673,No,Yes,201363.17040417783,99548.86929542944,0.0,428640.0
1959,float64,113935,0,0.0,46844,No,Yes,200851.30994865493,99482.15754506314,0.0,428330.0
1958,float64,113935,0,0.0,46847,No,Yes,200260.77841751877,99416.42316005519,0.0,427960.0
1957,float64,113935,0,0.0,46903,No,Yes,199606.0951682977,99352.60356203237,0.0,427520.0
1956,float64,113935,0,0.0,46881,No,Yes,198931.53211919076,99292.08159280484,0.0,427060.0
1955,float64,113935,0,0.0,47076,No,Yes,198251.55270987845,99235.53804291795,0.0,426580.0
1954,float64,113935,0,0.0,47228,No,Yes,197554.83100013164,99183.29056157409,0.0,426100.0
1953,float64,113935,0,0.0,47270,No,Yes,196861.3996928073,99135.97223177906,0.0,425620.0
1952,float64,113935,0,0.0,47279,No,Yes,196231.38860753938,99095.07128727523,0.0,425180.0
1951,float64,113935,0,0.0,47369,No,Yes,195694.57865449597,99061.29916590666,0.0,424850.0
1950,float64,113935,0,0.0,47526,No,Yes,195201.0820116733,99034.04407704952,0.0,424510.0
1949,float64,113935,0,0.0,47539,No,Yes,194669.08187124238,99012.12490537547,0.0,424160.0
1948,float64,113935,0,0.0,47630,No,Yes,194067.22089788038,98995.11476793473,0.0,423750.0
1947,float64,113935,0,0.0,47832,No,Yes,193430.8340369509,98983.66893107514,0.0,423340.0
1946,float64,113935,0,0.0,47925,No,Yes,192811.82399613815,98978.76880523893,0.0,422930.0
1945,float64,113935,0,0.0,47852,No,Yes,192236.04227849212,98980.89098025212,0.0,422590.0
1944,float64,113935,0,0.0,48014,No,Yes,191700.0201869487,98989.83907511157,0.0,422290.0
