cumulative_penicillin,substrate,RQ,specific_production_rate,substrate_rate,base_flow,DO,OUR,viscosity
-2.9250395,0.3900036,0.25005344,-0.16299987,-0.010056735,0.06306914,-0.5754806,-0.049857643,-1.0275778
-11.986783,-0.8695568,-0.4313294,0.06638336,-0.07892181,0.049911734,-0.34727013,-0.07443604,-1.0855464
-1.6205827,-0.862558,0.30159062,-0.29860887,-0.078172565,0.061082628,-0.0804701,0.30626735,1.1554753
11.782014,0.83835405,0.023408646,-0.12124642,-0.0015691769,-0.6668823,-0.267777,0.31320223,1.256164
-6.912312,-0.012074195,0.22792901,-0.5428495,-0.0050193234,0.041014716,-0.3020858,0.0471003,-1.0988816
-6.238374,0.02620122,0.14887206,-0.2230753,-0.0013069379,0.013288756,-0.2887332,-0.02401627,-1.1075846
-5.529925,-1.5090503,0.32803994,-0.11905863,-0.031986438,0.05498623,-0.41305825,0.16461001,0.98024905
-5.6241345,-1.514667,0.2902051,-0.13255122,-0.074060865,0.08576562,-0.3826032,0.20698816,0.87381244
5.9357567,0.21975978,0.400098,-0.076407544,-0.014813828,0.10926333,0.45085767,0.20568019,0.5916374
2.7365916,0.18387918,0.06920693,-0.11982031,-0.031002827,0.014163029,0.121143244,-0.12997262,0.070882685
9.11021,0.17787428,0.0372353,0.061144132,-0.02837921,0.08497669,0.34711885,0.2874956,1.1662768
-3.6208851,0.09741388,0.039126825,-0.0444034,-0.024800558,-0.105567545,-0.33380964,-0.034083758,-0.94561803
11.6369505,0.2262936,0.22430035,-0.001078272,-0.010640758,0.17518742,0.3118587,0.14358032,1.4848069
5.1626954,0.20836693,0.29215083,-0.07572127,-0.02093221,0.001967814,0.3094848,-0.4039722,0.74503803
0.5942414,-0.7061147,0.24075419,0.41046977,-0.05341082,0.036912475,-0.28684327,0.38326773,1.0708548
11.219589,0.285764,0.30158186,0.10063021,-0.0036166117,0.10070022,0.59990764,-0.22856545,1.5566801
13.808997,0.7284851,0.13060786,0.15929103,-0.00458112,0.1568816,0.43831488,0.4246069,1.3533037
11.780006,0.91671926,0.22291158,-0.19731542,-0.005057825,-0.006717585,-0.47846267,0.08647783,0.5390922
-11.987144,-0.8006405,-0.38818708,0.07396387,-0.06423557,0.04730601,-0.34021935,-0.08338913,-1.215068
-7.140085,0.00016773248,0.08543996,-0.2749741,-0.008483388,0.038881563,-0.3465785,-0.00765313,-1.1727244
-2.15711,0.35474756,0.034756314,-0.12196476,-0.006567003,0.0041889385,-0.30386543,-0.11621052,-0.9110468
-11.84638,-0.58416593,-0.73327297,0.16452414,0.0059336983,-0.10294297,0.19782323,-0.07414838,-1.7869616
-12.03713,-0.40874222,-0.7513251,0.1192023,0.010473029,0.046819914,-0.050005153,0.15752581,-1.8438288
4.361787,0.21092446,0.23272267,-0.011520992,-0.0014502788,0.2638253,-0.071454786,-0.26601362,0.076003805
7.840179,0.35997477,0.52852476,-0.045920763,-0.016020078,-0.051420435,0.5023686,-0.089868374,1.2827144
-7.668528,-0.006077919,0.14816381,-0.66096747,-0.0001230263,-0.024331216,-0.33305356,0.025567647,-1.16389
5.5477533,0.097579904,0.29440492,0.0072329687,-0.012626102,0.08319289,0.48555815,-0.46465355,1.250046
-1.025,0.498569,0.13972454,-0.21753041,-0.00611775,-0.03076376,0.35036242,-0.37607825,-0.8832269
2.156124,0.55857766,0.32005218,-0.059355915,-0.016035784,-0.07477493,-0.09047487,-0.053572904,-0.8136515
-7.441736,-0.071960025,0.28032812,-0.5899326,-0.00074285,4.6338578e-06,-0.2991578,0.05935737,-1.1103837
-6.0217733,-0.023274107,0.12517062,-0.1678694,-0.00660002,-0.07126491,-0.30977422,-0.059236847,-1.1524457
1.7753791,-0.5840723,0.25590703,0.56408626,0.03158608,0.17848465,-0.38533553,0.3468139,1.1206528
5.6476736,-0.005084956,0.10315457,-0.059669755,-0.01137951,-0.30555913,0.043069433,-0.13501646,0.62499017
8.276209,0.32468885,0.3593552,-0.07975344,-0.019008853,-0.15501335,0.29877526,-0.44179702,0.6900842
4.144592,0.7106424,0.25576687,-0.13952583,-0.013132636,0.14332035,-0.119246595,-0.112669304,-0.634195
-11.74438,-0.5364362,-0.70354944,0.06471438,0.006613418,-0.1433754,0.18827426,-0.13098837,-1.7592967
6.71098,0.5979012,0.40127465,-0.45373723,-0.013107403,-0.48385578,0.2592433,-0.05517628,0.9497257
-11.766266,-0.20454064,-0.7231936,-0.0397532,0.003875461,0.0138750225,0.015644027,0.12852257,-1.805794
0.1293776,-0.4263174,0.25912133,-0.06895067,-0.1575035,0.07490383,-0.42668095,0.23885341,0.40747076
-3.9444358,-1.5192815,0.28640345,-0.12623022,-0.016861835,0.047565185,-0.15156852,0.19574492,0.94291073
3.1930468,0.7557829,0.19790596,-0.04420558,-0.011425674,0.022749731,0.2800579,-0.22918291,-0.65679604
